tweet,id,name,location,topic,created_at,processed_on
"From Mexico to far-flung Argentina, thousands of Latin Americans are booking flights to the United States to take a… https://t.co/bZdrfW2HDG",1392202170380947457,Arpit Bhushan Sharma,"Ghaziabad, India",PfizerVaccine ,Tue May 11 19:37:17 +0000 2021,2021-05-11 21:07:55
Sitting on a beautiful football turf after getting my first jab 💉 @regionofpeel #PfizerVaccine #vaccinated https://t.co/Ngpkx1lrOJ,1392201711528386566,Hardik Dave,,PfizerVaccine ,Tue May 11 19:35:28 +0000 2021,2021-05-11 21:07:55
@ColinDMello In North Oshawa #DurhamRegion this whole house has been vaccinated with our first dose &amp; all have secu… https://t.co/jU8WDL8b2y,1392201666414497797,Laura Feeney,"Courtice, Ontario, Canada",PfizerVaccine ,Tue May 11 19:35:17 +0000 2021,2021-05-11 21:07:55
Today we had the #PfizerVaccine https://t.co/mpWvxZWkeX,1392200853520592900,Joel Dixon,Wales,PfizerVaccine ,Tue May 11 19:32:03 +0000 2021,2021-05-11 21:07:55
"Got my 2nd shot today!

Also, why didn’t anyone tell me I was this pretty?

Also also, I’m still not going places w… https://t.co/9R35AA5tTB",1392200752886468608,OHTHICK!? Gaming,"Billings, MT",PfizerVaccine ,Tue May 11 19:31:39 +0000 2021,2021-05-11 21:07:55
Fully vaccinated! #PfizerVaccine One step closer to step out into the normal world without masks! #COVID19Vaccination #vaccinate,1392200624503197696,Pranav Gujar,"Mumbai,India",PfizerVaccine ,Tue May 11 19:31:09 +0000 2021,2021-05-11 21:07:55
"The #PfizerVaccine is cleared for use by #teens. Here’s what Charlotte doctors advise. 
https://t.co/8MJrB8bXM3… https://t.co/FWwqkPtjTQ",1392199831070732288,Lindsay Reday,"S Sarasota, FL Owned by 2 poos",PfizerVaccine ,Tue May 11 19:28:00 +0000 2021,2021-05-11 21:07:55
"2nd shot done! Great work Lewis &amp; Clark County, PureView! #COVID19 #PfizerVaccine https://t.co/SeV6z4No85",1392199731170795520,Jeff Mangan,"Craig, Montana, USA",PfizerVaccine ,Tue May 11 19:27:36 +0000 2021,2021-05-11 21:07:55
A nurse mistakenly gave a 6-dose #Pfizervaccine to a 23-year-old woman in #Italy. https://t.co/HHSTUSF3E1,1392199260855279618,madison,New York,PfizerVaccine ,Tue May 11 19:25:44 +0000 2021,2021-05-11 21:07:55
How’s your day? Mine is fabulous…. #teampfizer #COVID19BC #vaccinate #PfizerVaccine #Vancouver https://t.co/BwVuWJzwq3,1392198639636795393,Steve aka YVRcub,"Vancouver, British Columbia",PfizerVaccine ,Tue May 11 19:23:16 +0000 2021,2021-05-11 21:07:55
"Here is more on the emergency approval of #PfizerVaccine for 12 to 15-year-olds.  #LiveOnK2 

MORE: 
https://t.co/Ha618Yn3oU",1392197602188267521,Kellee Azar,"Portland, OR",PfizerVaccine ,Tue May 11 19:19:08 +0000 2021,2021-05-11 21:07:55
This is a sign at the vaccination clinic where I got my first dose of the #PfizerVaccine. Blessed in British Columb… https://t.co/UDCICSeuBF,1392197573805445123,𝓙𝓮𝓷𝓷𝓲𝓯𝓮𝓻 𝓛.𝓐.,British Columbia 🇨🇦 🌎🌍🌏,PfizerVaccine ,Tue May 11 19:19:02 +0000 2021,2021-05-11 21:07:55
"What we know about the Pfizer vaccine for children 12-15
#PfizerVaccine 
https://t.co/vy08hjHtv7",1392197526674034690,Arlette Yousif KYMA,United States,PfizerVaccine ,Tue May 11 19:18:50 +0000 2021,2021-05-11 21:07:55
I am now fully vaccinated! #PfizerVaccine,1392196547916406785,cilla (she/her),"A galaxy far, far away...",PfizerVaccine ,Tue May 11 19:14:57 +0000 2021,2021-05-11 21:07:55
The Food and Drug Administration has approved the #Pfizervaccine for the 12 to 15-year-old age group.,1392196187273449475,Ashley sullivan,Chicago,PfizerVaccine ,Tue May 11 19:13:31 +0000 2021,2021-05-11 21:07:55
First dose done. #PfizerVaccine #UAE,1392196017425166336,Bunny,"Dubai, United Arab Emirates",PfizerVaccine ,Tue May 11 19:12:50 +0000 2021,2021-05-11 21:07:55
Great news #madeinindia #BharatBiotech #Covaxin recommended doe Phase II/III clinical trails on 2-18 yrs. Hopefully… https://t.co/pBMn6e80zO,1392195211263037442,anmol chandan,"New Delhi, India",PfizerVaccine ,Tue May 11 19:09:38 +0000 2021,2021-05-11 21:07:55
"🎶INNERSTRENGTH🎶got tha 2nd shot of Pfizer today!
Never had a flu shot... Hope All yinz are Good!!!✌️🎶💙😷🤘 #Pfizer… https://t.co/pZVwO834qu",1392194225643663369,INNERSTRENGTH,New Kensington,PfizerVaccine ,Tue May 11 19:05:43 +0000 2021,2021-05-11 21:07:55
Frack... Shoppers just called and canceled kiddo's vaccine. Said they didn't get any supply?? WTH?? Luckily able to… https://t.co/zxYpgkHPdK,1392193962648035332,Suzie Bee-Zee,Calgary,PfizerVaccine ,Tue May 11 19:04:41 +0000 2021,2021-05-11 21:07:55
2nd Pfizer shot done!  Waiting for the reaction time to pass so I can go home.  #PfizerVaccine #Pfizer #GetVaccinated,1392193746901643269,Rae Norsworthy,"Baton Rouge, LA",PfizerVaccine ,Tue May 11 19:03:49 +0000 2021,2021-05-11 21:07:55
Got my first shot. Now I can go back to social distancing purely based on my personality and charming interpersonal skill. #PfizerVaccine,1392193742455463937,jim,"British Columbia, Canada",PfizerVaccine ,Tue May 11 19:03:48 +0000 2021,2021-05-11 21:07:55
"When the #PfizerVaccine entered my system, I felt it coursing through my veins... literally. Totally weird sensatio… https://t.co/gWb2tYOMqm",1392193565959376897,Cold,,PfizerVaccine ,Tue May 11 19:03:06 +0000 2021,2021-05-11 21:07:55
"I am feeling horrible today…terrible headache, body aches and constant nausea. I hope this is just side effects fro… https://t.co/QmFc11HZ6H",1392193517292822532,Alisa,"St Louis, MO",PfizerVaccine ,Tue May 11 19:02:54 +0000 2021,2021-05-11 21:07:55
"PFIZER Vaccine has been proved to be very effective.
It will be given to teens in the near future.
AND INDIA HAS ST… https://t.co/cQKrirf3uQ",1392193494349979654,Rd,,PfizerVaccine ,Tue May 11 19:02:49 +0000 2021,2021-05-11 21:07:55
How mums feeling after having second jab ☹️☹️ #CovidVaccine #PfizerVaccine https://t.co/0fSSLBJrzg,1392193395326652418,"Andrea, Ziva Lola and Boris the Cavalier RIP 🌈❤️",,PfizerVaccine ,Tue May 11 19:02:25 +0000 2021,2021-05-11 21:07:55
"The first evidence I have encountered of the #CoronavirusPandemic was today, when I received the #PfizerVaccine.",1392193122948505608,Cold,,PfizerVaccine ,Tue May 11 19:01:20 +0000 2021,2021-05-11 21:07:55
"Fully vaccinated. As promised, no picture of my card because that’s been done to death. Instead, I’m treating mysel… https://t.co/5m3gYSA5Nt",1392192477604552708,Marty Ledbetter,"Terre Haute, IN",PfizerVaccine ,Tue May 11 18:58:47 +0000 2021,2021-05-11 21:07:55
This vaccine is cockblocking me 😫 #TravelTuesday #PfizerVaccine #covid19SA https://t.co/bdvWwqXSFI,1392192219889668097,Justine,"South-Africa, Pretoria",PfizerVaccine ,Tue May 11 18:57:45 +0000 2021,2021-05-11 21:07:55
Looking to book an appointment for your 12 to 15-year-olds? Appointments now open on zocdoc for Chicago locations.… https://t.co/mk7dADE16Z,1392191916322836484,Traci Maloney,,PfizerVaccine ,Tue May 11 18:56:33 +0000 2021,2021-05-11 21:07:55
Just got back from getting my first #PfizerVaccine 🙂🙂🙂👍 left shoulder is a bit sore and feeling tired but that's ab… https://t.co/OeMnDe13RJ,1392191758885433344,Brad Thornhill,"Ontario, Canada",PfizerVaccine ,Tue May 11 18:55:55 +0000 2021,2021-05-11 21:07:55
"As the third wave approaches India,, we need this,, we need to vaccinate children.
#PfizerVaccine @myogiadityanath @AmitShah @narendramodi",1392190993038860292,Dr.Aniruddh chauhan,"Ghaziabad, India",PfizerVaccine ,Tue May 11 18:52:53 +0000 2021,2021-05-11 21:07:55
"Got our first dose of Pfizer 💉👍

So far so good. 

@Thornbuddy @PonteRobin @Zemus101 @EliSpanton… https://t.co/0QaJkqOX3i",1392189413644513280,K.A,"Ontario, Canada",PfizerVaccine ,Tue May 11 18:46:36 +0000 2021,2021-05-11 21:07:55
Dose number 1 complete! 💉 #PfizerVaccine #stickit,1392188599483781120,Holly Sutherland,Alberta,PfizerVaccine ,Tue May 11 18:43:22 +0000 2021,2021-05-11 21:07:55
"@narendramodi @drharshvardhan May I ask you, if our domestic vaccine production capacity is not enough, why are we… https://t.co/5wmecvPcvE",1392187524471136256,Manoj,,PfizerVaccine ,Tue May 11 18:39:06 +0000 2021,2021-05-11 21:07:55
This is how fast I'm movin after #PfizerVaccine shot #2 today ;0 But thankfully NO other symptoms...just glad its O… https://t.co/kIn4tOjdD9,1392187485409579009,Lisa Foxx/Radio Hostess w/the Mostess,"Los Angeles, CA",PfizerVaccine ,Tue May 11 18:38:56 +0000 2021,2021-05-11 21:07:55
First Covid jab (Pfizer) done &amp; dusted. They never told me one of the side effects is you get an extra 4 inches on… https://t.co/jOA16E0ZmS,1392187435728125952,Super_Pecks,,PfizerVaccine ,Tue May 11 18:38:44 +0000 2021,2021-05-11 21:07:55
Nothing I hate more than inconsistent people. When a fully sleeved tattoo guy who says he won’t get covid vaccine b… https://t.co/gXERQoMJhE,1392187300235419654,Jetteson Fast,Cayman Islands,PfizerVaccine ,Tue May 11 18:38:12 +0000 2021,2021-05-11 21:07:55
Booked in for my vaccine this Saturday. There’s a definite upside to living in a town with a... shall we say older… https://t.co/QUG8XtOgSU,1392186245434982401,Jess,Birmingham,PfizerVaccine ,Tue May 11 18:34:01 +0000 2021,2021-05-11 21:07:55
"US authorises Pfizer-BioNTech’s COVID-19 vaccine for children 12 to 15 

#PfizerVaccine #PfizerBiontech… https://t.co/iSbMXms2rS",1392184983352184837,We For News,"New Delhi, Delhi",PfizerVaccine ,Tue May 11 18:29:00 +0000 2021,2021-05-11 21:07:55
"Back in #Seattle from #Bangkok this past Saturday - went for round 1 on Sunday. Arm sore, but otherwise feeling fin… https://t.co/9KpgueuDNG",1392184626135842822,Danny Katz (古閑守人),"Seattle, WA",PfizerVaccine ,Tue May 11 18:27:35 +0000 2021,2021-05-11 21:07:55
"#PfizerVaccine lobby at work...

#vultures #किराये_के_टट्टू #LutyensMedia #Prestitues

All acting in sync with… https://t.co/HbPLDenvVG",1392184361072533504,Ram,"Noida, India",PfizerVaccine ,Tue May 11 18:26:31 +0000 2021,2021-05-11 21:07:55
@BradWestPoCo Got mine Sunday and husband yesterday! #PfizerVaccine #GetVaccinated #COVID19Vaccination #COVID19,1392183385297022982,Hayley C.,"Port Coquitlam, BC",PfizerVaccine ,Tue May 11 18:22:39 +0000 2021,2021-05-11 21:07:55
All #vaccinated #thanks #PfizerVaccine ! #Hope and #science and #precautions is the path forward !… https://t.co/cfY7LsOYSY,1392183117662748674,Madhulika K Jha,"Arizona, USA",PfizerVaccine ,Tue May 11 18:21:35 +0000 2021,2021-05-11 21:07:55
⚠️Attention Scarborough. Albert Campbell CI🏫(1550 Sandhurst Cir) pop-up💉clinic now open to all M1 residents 18+.… https://t.co/NfRaxI3Urb,1392182080126193665,Councillor Cynthia Lai,Toronto Canada,PfizerVaccine ,Tue May 11 18:17:28 +0000 2021,2021-05-11 21:07:55
First vaccination down 👍🏻 #VaccineForAll #PfizerVaccine,1392181674172198917,kay,Pittsburgh,PfizerVaccine ,Tue May 11 18:15:51 +0000 2021,2021-05-11 21:07:55
Question for those of you who received 2nd #PfizerVaccine #COVID19 - Did you sleep a lot 2nd day? I feel fine but B… https://t.co/Y0stgrhh8g,1392181407221436418,Tina W,The Edge of Sanity,PfizerVaccine ,Tue May 11 18:14:47 +0000 2021,2021-05-11 21:07:55
FDA has granted emergency use authorization of ​Pfizer’s COVID-19 vaccine for children ages 12-15. A St. Jude's vir… https://t.co/WUDM7wpdXU,1392180539700953089,30Seconds,,PfizerVaccine ,Tue May 11 18:11:20 +0000 2021,2021-05-11 21:07:55
Excited that I was able to get an appointment scheduled for my 13 year old daughter to get the #PfizerVaccine #GetVaccinated,1392179587807858689,🐝 Dr. Peer Reviewed for DoT & Pete Buttigieg,,PfizerVaccine ,Tue May 11 18:07:33 +0000 2021,2021-05-11 21:07:55
"Pleased to announce I got my second shot today, from our neighbor’s mom.

Me: Wow, you have the same last name as o… https://t.co/mP2EzusOM3",1392179125876662276,M. K. Martin,"Burlington, VT",PfizerVaccine ,Tue May 11 18:05:43 +0000 2021,2021-05-11 21:07:55
Made it across the finish line without catching COVID-19. #GetVaccinated #PfizerVaccine https://t.co/6FQmjKv2kr,1392178016478978049,Joe Tufano,"Pennsylvania, USA",PfizerVaccine ,Tue May 11 18:01:19 +0000 2021,2021-05-11 21:07:55
@novapbs @SmithsonianMag So happy to report that both my husband &amp; I got the #PfizerVaccine and the only side effec… https://t.co/YqLypyjzOO,1392177233180073984,Patricia Watson,Encinitas CA,PfizerVaccine ,Tue May 11 17:58:12 +0000 2021,2021-05-11 21:07:55
FDA has granted emergency use authorization of ​Pfizer’s COVID-19 vaccine for children ages 12-15. A St. Jude's vir… https://t.co/1UdCF8cExz,1392176258738442243,30Seconds,,PfizerVaccine ,Tue May 11 17:54:20 +0000 2021,2021-05-11 21:07:55
Today I get my final vaccine...me #Vaccine #PfizerVaccine https://t.co/gTze5IZa20,1392175874909167624,Veronica,"California, USA",PfizerVaccine ,Tue May 11 17:52:48 +0000 2021,2021-05-11 21:07:55
@ColinDMello we should be getting it in 21 days as per #PfizerVaccine recommendations but @JustinTrudeau dilly dall… https://t.co/lKC3Ks7tps,1392175506049622021,robert large,,PfizerVaccine ,Tue May 11 17:51:20 +0000 2021,2021-05-11 21:07:55
"Who has vaccinated?

#CovishieldVaccine #PfizerVaccine #CoronaVaccine #Covishield #COVID19Vaccination… https://t.co/wXwy3I3cbg",1392175277992644609,Pradosh P3,India,PfizerVaccine ,Tue May 11 17:50:26 +0000 2021,2021-05-11 21:07:55
Got my second dose today 😬 #PfizerVaccine #COVID19Vaccination,1392174869018681344,Hope🥀,,PfizerVaccine ,Tue May 11 17:48:48 +0000 2021,2021-05-11 21:07:55
"Almost 24h after my #PfizerVaccine and I’m very drowsy, mild chills, otherwise feeling super happy and grateful for… https://t.co/94FKZRcxTo",1392174630048206848,Mimi,ᐊᒥᐢᑿᒌᐚᐢᑲᐦᐃᑲᐣ,PfizerVaccine ,Tue May 11 17:47:51 +0000 2021,2021-05-11 21:07:55
"Fascinating - @US_FDA okays #PfizerVaccine for kids 12+ and awaits @CDCgov decision. 

Will @EMA_News &amp; #Niac follo… https://t.co/c0NTyIWQvW",1392173862993940483,Derek Mooney,Dublin and Brussels,PfizerVaccine ,Tue May 11 17:44:48 +0000 2021,2021-05-11 21:07:55
"I just came back from 
receiving my 2nd Pfizer Vaccine🍃🦋💉
 #CovidVaccine #PfizerVaccine 🍃😇🍃",1392173716184965120,Robin Stanfill ⚜️,Beyond The Blue 🌎♌,PfizerVaccine ,Tue May 11 17:44:13 +0000 2021,2021-05-11 21:07:55
If #vaccine “know-how” is made public... Just put in #Maggie Most 18-45 Indians would be #vaccinated and for Bengal… https://t.co/ntI0v0SLzL,1392173480859213824,AvibSuper,"Bengaluru, India",PfizerVaccine ,Tue May 11 17:43:17 +0000 2021,2021-05-11 21:07:55
Got my second dose of the #PfizerVaccine today woohoo 🙌 https://t.co/dUZ49jpdS0,1392173272104587265,Thisonegirlmel,,PfizerVaccine ,Tue May 11 17:42:28 +0000 2021,2021-05-11 21:07:55
"** Pfizer Vaccine Vlog SECOND DOSE 💉 Side Effects 🤯 Body Reactions‼️ https://t.co/MYwxxGEdOR  
#PfizerVaccine… https://t.co/RFMRlphr2h",1392172221871923209,Tami C Winkle ⚢,"Florida, USA",PfizerVaccine ,Tue May 11 17:38:17 +0000 2021,2021-05-11 21:07:55
24+ hours after 2nd vaccine .. no side effects #CovidVaccine #PfizerVaccine,1392171861526601730,Ria,,PfizerVaccine ,Tue May 11 17:36:51 +0000 2021,2021-05-11 21:07:55
Sorry if I’m behind on the snark but my granddaughter has #C19 so that’s been my focus. She’s 13 and improving. Tha… https://t.co/VwEv6DoiHj,1392171439554400256,Ayksha,,PfizerVaccine ,Tue May 11 17:35:11 +0000 2021,2021-05-11 21:07:55
Got the 1st dose of the #PfizerVaccine just now. Now to wait and see what happens 🧟,1392171175770353674,Yoana Castillo,Downtown Los Angeles,PfizerVaccine ,Tue May 11 17:34:08 +0000 2021,2021-05-11 21:07:55
First and Second Doses are administered Monday - Friday and Sunday at the Edinburg Conference Center at Renaissance… https://t.co/9jgjVGpMpx,1392170882655735823,TXCOVIDRECOVERY,"Rio Grande Valley, TX",PfizerVaccine ,Tue May 11 17:32:58 +0000 2021,2021-05-11 21:07:55
"Booked my Covid jab for next week. 🥳 

I also leave for Cornwall that day, so... 😬 Although I hear the Pfizer one i… https://t.co/6tjqixI6b4",1392169825452052480,Liz Bachelor,"Oxfordshire, UK",PfizerVaccine ,Tue May 11 17:28:46 +0000 2021,2021-05-11 21:07:55
"Pfizer/BioNTech COVID-19 Vaccine Authorized for Adolescents 12-15 Years Old https://t.co/kOtRuV3SFw

#COVID19… https://t.co/UJwa7SWxg9",1392169696380731393,The Medical Letter,"New Rochelle, NY",PfizerVaccine ,Tue May 11 17:28:15 +0000 2021,2021-05-11 21:07:55
I got the 1st dose of the #PfizerVaccine today!,1392169606425419777,Alone & Unloved,Hell,PfizerVaccine ,Tue May 11 17:27:54 +0000 2021,2021-05-11 21:07:55
“The vaccine is safe and it’s important for them to choose to vaccinate. It’s an important role to play in not just… https://t.co/Jqq7PG9WAU,1392169345556549643,April Kaull,,PfizerVaccine ,Tue May 11 17:26:51 +0000 2021,2021-05-11 21:07:55
@TimesNow @sumanthraman @thenewshour @Sanju_Verma_ They better! And also approve #PfizerVaccine for 12+ and #ModernaVaccine immediately.,1392169344700801027,Whistle Blower,India,PfizerVaccine ,Tue May 11 17:26:51 +0000 2021,2021-05-11 21:07:55
Starting tomorrow (May 12) we will contact people on our waiting list for COVID 19 vaccination (#PfizerVaccine ) ap… https://t.co/3eOpBaPu7H,1392169332247916545,iPharmacy,"Edmonton, Alberta",PfizerVaccine ,Tue May 11 17:26:48 +0000 2021,2021-05-11 21:07:55
"2/2 and other infectious diseases such as shingles, abortions in women and visible blood clots. Say ""NO VACCINES""!… https://t.co/qtdVgZFXT6",1392169233757446147,Lucas Troyan,Prague,PfizerVaccine ,Tue May 11 17:26:25 +0000 2021,2021-05-11 21:07:55
"@AntiVaxxParent #FactsMatter! #GetVaccinated. #Vaccinate your children age 12 -15! 
Here are the #Facts:… https://t.co/j88nntV8No",1392168439293218821,CLB.Designs,The Resistance,PfizerVaccine ,Tue May 11 17:23:15 +0000 2021,2021-05-11 21:07:55
"#FactsMatter! #GetVaccinated. #Vaccinate your children age 12 -15! 
Here are the #Facts: 
#PfizerVaccine authorized… https://t.co/KRTRv5QVIp",1392167950891683842,CLB.Designs,The Resistance,PfizerVaccine ,Tue May 11 17:21:19 +0000 2021,2021-05-11 21:07:55
"@amymae_25 @CNN #FactsMatter! #GetVaccinated. #Vaccinate your children age 12 -15! 
Here are the #Facts:… https://t.co/l41KfmmQQs",1392167921816768512,CLB.Designs,The Resistance,PfizerVaccine ,Tue May 11 17:21:12 +0000 2021,2021-05-11 21:07:55
Pfizer shot gets US nod for 12-15 year olds as India outbreak rages https://t.co/D57ywLRd7B via @kuwaittimesnews… https://t.co/xzItLqr0kH,1392166527491792907,Kuwait Times,Kuwait,PfizerVaccine ,Tue May 11 17:15:40 +0000 2021,2021-05-11 21:07:55
#FDA Authorizes #PfizerVaccine For 17 Million #Adolescents Between the Ages of 12 and 15; Studies Show Even Greater… https://t.co/G57Qygo7kB,1392165631542312960,Healthy Kids News,,PfizerVaccine ,Tue May 11 17:12:06 +0000 2021,2021-05-11 21:07:55
"Due to travel &amp; eligibility constraints, I’ve been suffering from a bad case of #vaccine envy. 

Today my college-r… https://t.co/TwzuxAEQ2C",1392165180025495552,Rosemary Kalapurakal 🇺🇳,"New York, NY",PfizerVaccine ,Tue May 11 17:10:18 +0000 2021,2021-05-11 21:07:55
@Pfizer_Ireland Just received my first #PfizerVaccine and very grateful for all the hard work that made that possible,1392164873568673793,Nessa O'Mahony,Dublin,PfizerVaccine ,Tue May 11 17:09:05 +0000 2021,2021-05-11 21:07:55
"I miss all the hugs!🫂 Now I am #FullyVaccinated💉#PfizerVaccine #CovidVaccine 
#Miami #Florida #PfizerGang 
Come on,… https://t.co/IgwoJb8bhM",1392164531749724162,🔰 Latif Kassidi (En casa 🏠) 🔰,"Miami, FL",PfizerVaccine ,Tue May 11 17:07:44 +0000 2021,2021-05-11 21:07:55
#PfizerVaccine Pfizer should be ashamed of its arm twisting done to Latin America. Pfizer doesn’t stand for free an… https://t.co/AzcSBR9hBS,1392163964566441987,Vinay Tiwari,,PfizerVaccine ,Tue May 11 17:05:28 +0000 2021,2021-05-11 21:07:55
@chetan_bhagat When you put your All efforts for just one Job and you will get success. #PfizerVaccine,1392162418982211587,Nation First,,PfizerVaccine ,Tue May 11 16:59:20 +0000 2021,2021-05-11 21:07:55
Maybe VAERS should be changed to only allow trained healthcare workers to submit? 🤔 would certainly cut down on the… https://t.co/6Afh3Ya7C7,1392162156775452680,Guorui Deng,,PfizerVaccine ,Tue May 11 16:58:17 +0000 2021,2021-05-11 21:07:55
"In the meantime, continue following Centers for Disease Control and Prevention COVID guidelines and of course, WASH… https://t.co/ifgyozlQ2x",1392161131419082755,LivOnyx_Carmela,,PfizerVaccine ,Tue May 11 16:54:13 +0000 2021,2021-05-11 21:07:55
