tweet,id,name,location,topic,created_at,processed_on
Shot!! #vaccinated https://t.co/bV27cJKtyY,1390558966522933248,October Pixie,"Bengaluru, India",Vaccinated ,Fri May 07 06:47:47 +0000 2021,2021-05-11 21:10:13
"Today we took First Covid Vaccine dose and deposited Vaccine amount in CM Relief Fund.
आम्ही लस घेतली तुम्ही ही लस… https://t.co/eYDl1t6XJO",1390558811887341569,Harsh Tribhuvan,संभाजीनगर,Vaccinated ,Fri May 07 06:47:10 +0000 2021,2021-05-11 21:10:13
"All ASTON Bogor Hotel &amp; Resort employees are now vaccinated! 

#Vaccinated #FightCovid-19 #SafeTravels #Archipelago… https://t.co/FVJI2IpFcA",1390558748154875906,Aston Bogor,Bogor - Indonesia,Vaccinated ,Fri May 07 06:46:55 +0000 2021,2021-05-11 21:10:13
Vaccination process in UP is a nightmare. Even after getting your appointment fixed online you are being alloted a… https://t.co/x4hAQKnb30,1390558272113975302,Tarang Nagrath,,Vaccinated ,Fri May 07 06:45:02 +0000 2021,2021-05-11 21:10:13
"Jab day 
Shot -1 done 
#covax #vaccinated",1390558267756060672,Sunny Cricket,"Mumbai, India",Vaccinated ,Fri May 07 06:45:01 +0000 2021,2021-05-11 21:10:13
"One done, one to go. May have shed some happy tears. #vaccinated https://t.co/FnOjmYWr0U",1390558070535688197,Kimberley Rowney,,Vaccinated ,Fri May 07 06:44:13 +0000 2021,2021-05-11 21:10:13
"My vaccination done yesterday.
#vaccinated https://t.co/lZ3glSxy0V",1390557128696373249,VJ vikash jaiswal,"Pune, prayagraj",Vaccinated ,Fri May 07 06:40:29 +0000 2021,2021-05-11 21:10:13
"#Vaccinated with the first dose of #Covaxin. Great service ✌🏼. Kindly take the vaccine, no need to fear.… https://t.co/n0CrB3KOR3",1390557087407607810,Masud Raজা,"Nagaon,India",Vaccinated ,Fri May 07 06:40:19 +0000 2021,2021-05-11 21:10:13
"Getting #vaccinated is not easy here, because you have no guarantee that the 2nd shot will be available to you in t… https://t.co/XRKBD49JAX",1390556883132600325,Radio Azureus,3rd stone from Sol,Vaccinated ,Fri May 07 06:39:30 +0000 2021,2021-05-11 21:10:13
"So well said... 

#Numerology #ASTRO #astrology #Occult #numberreading
#Number24 #spellingbee #Healing #losugrid… https://t.co/SFJLBdosO8",1390556757760516100,Tony C Rai,India,Vaccinated ,Fri May 07 06:39:01 +0000 2021,2021-05-11 21:10:13
One-third of #Latvians do not want to be #vaccinated https://t.co/Va4eHaKUoq,1390556251264749570,3 Seas Rooster,Washington D.C.,Vaccinated ,Fri May 07 06:37:00 +0000 2021,2021-05-11 21:10:13
"All these colleges making it a requirement to get the vaccine before the fall. Move over losers, I’m ready!… https://t.co/w5JYdg3erx",1390555955360718850,Lisa Higuera,,Vaccinated ,Fri May 07 06:35:49 +0000 2021,2021-05-11 21:10:13
Got the first jab of #CovishieldVaccine without any hassle! Such great arrangements by @PMCPune @mohol_murlidhar .… https://t.co/pgeIXxx6MC,1390555884711907334,Aashna Bali,Ghar Pe Raho,Vaccinated ,Fri May 07 06:35:32 +0000 2021,2021-05-11 21:10:13
"A jaadu ki jhappi to all the medical staff out there 🙏

#Medical #health #COVIDSecondWave #COVID19… https://t.co/kpvcTZFVcP",1390555713341059073,Sanjivani Awasthi,"Raipur, India",Vaccinated ,Fri May 07 06:34:51 +0000 2021,2021-05-11 21:10:13
"Got my first shot.Have u ? Get vaccinated please.Let’s do this india 💪🏼.Stay safe,Stay home,mask up!!  #vaccinated… https://t.co/5g5mDoPx29",1390555660345962497,Yomi,"chennai,india",Vaccinated ,Fri May 07 06:34:39 +0000 2021,2021-05-11 21:10:13
"#vaccinated 💉
Thanks @himantabiswa sir https://t.co/kvJo2w7NOc",1390555480464920576,Owashim Akram,"Nagaon, India",Vaccinated ,Fri May 07 06:33:56 +0000 2021,2021-05-11 21:10:13
Covaxin 1 jabbed! #vaccinated,1390555389175812096,Richa S,Mumbai,Vaccinated ,Fri May 07 06:33:34 +0000 2021,2021-05-11 21:10:13
"Walter Veith &amp; Martin Smith - Vaccination, Green Passports &amp; Bioethics What's Up Prof 59 https://t.co/KHoiKJvOYK vi… https://t.co/iOmZXIkCRb",1390555337577598976,chioma,"Lagos, Nigeria",Vaccinated ,Fri May 07 06:33:22 +0000 2021,2021-05-11 21:10:13
"Got my 1st dose of vaccine at GBSSS No.1 North Ghonda, Delhi. What brilliant arrangement by the Delhi govt, &amp; absol… https://t.co/YJ0MhrVga1",1390555254048002056,Sahil,"New Delhi, India",Vaccinated ,Fri May 07 06:33:02 +0000 2021,2021-05-11 21:10:13
Requesting #Duggar Artists to make short videos requesting #Jammu to get #Vaccinated and not to believe in any rumo… https://t.co/37OihXVxms,1390555100817465346,THE BONE DOCTOR OF J & K Dr Vikas Padha(Dogra)🇮🇳,Jammu,Vaccinated ,Fri May 07 06:32:25 +0000 2021,2021-05-11 21:10:13
Always the “conspiracy theorist” how many theories have turned out to be true in the past year? I’m running out of… https://t.co/l0GvwOpk1I,1390555013446045698,Anu Johanna #KBF,"London, UK",Vaccinated ,Fri May 07 06:32:05 +0000 2021,2021-05-11 21:10:13
"Got my 1st dose of covishield vaccine. What a brilliant arrangement by the Delhi govt, well maintained social dista… https://t.co/0G1AzMTabg",1390554037083250689,Rahul Jain,"New Delhi, India",Vaccinated ,Fri May 07 06:28:12 +0000 2021,2021-05-11 21:10:13
"Got #vaccinated at Government Boys Senior Secondary School at Jahangirpuri ,Delhi.
I am from Ghaziabad and I know h… https://t.co/5yoTHd0yN6",1390553946578558977,Deepak Kushwaha 🇮🇳,"New Delhi, India",Vaccinated ,Fri May 07 06:27:50 +0000 2021,2021-05-11 21:10:13
"Check out my services on Fiverr, You will definitely like the quality and prizes of my services… https://t.co/Klaik54XND",1390553372042870785,Kyle Alex,,Vaccinated ,Fri May 07 06:25:33 +0000 2021,2021-05-11 21:10:13
"Why the @bbcnews does not have debates on #vaccinated people. 

It's starting to make the rounds on US Television p… https://t.co/Tb1XhmK3E2",1390552806281687042,War On Speech,uk,Vaccinated ,Fri May 07 06:23:18 +0000 2021,2021-05-11 21:10:13
"Got my first Jab of Covishield. 
#vaccinated #Covishield 
Very smooth process, Thank you @narendramodi… https://t.co/ujPEJYld00",1390552553624989697,Shikhar 🇮🇳,"Udaipur, India",Vaccinated ,Fri May 07 06:22:18 +0000 2021,2021-05-11 21:10:13
"#Vaccinated

PCTE has organized vaccination drives and has been persistent with medical check-ups and sanitization… https://t.co/mm1etdL7A9",1390552468241600513,PCTE Group of Institutes,,Vaccinated ,Fri May 07 06:21:58 +0000 2021,2021-05-11 21:10:13
"Captain, my Captain! Together again for my second dose. Thanks to you and all the first responders helping us stay… https://t.co/YLvduWirFO",1390552268672544768,Ally Donnelly,Boston,Vaccinated ,Fri May 07 06:21:10 +0000 2021,2021-05-11 21:10:13
those lil bandaids only mean one thing these days and that's #vaccinated https://t.co/MkYyS7cFyb,1390551224005496837,allycat,raincouver ,Vaccinated ,Fri May 07 06:17:01 +0000 2021,2021-05-11 21:10:13
"‘Joints for Jab: New Yorkers Are Getting Free Marijuana For Getting Vaccinated
@WHO @CoronaVid19 @nytimesworld… https://t.co/fnCCCOroBZ",1390550957541543936,The Blind Side,"Lahore, Pakistan",Vaccinated ,Fri May 07 06:15:58 +0000 2021,2021-05-11 21:10:13
Got my first vaccine in just 3 days of registration on Cowin. Is this that fast or I am just lucky?… https://t.co/1fOd2BdSe4,1390550936049815552,Bhavin Patel,,Vaccinated ,Fri May 07 06:15:52 +0000 2021,2021-05-11 21:10:13
"despair at @UKLabour, despair lack of moral standards in @ConHome and #BorisJohnson . More worryingly is the ambiva… https://t.co/r38K4HIOhr",1390550717920915462,#stuckinarock,Twickenham,Vaccinated ,Fri May 07 06:15:00 +0000 2021,2021-05-11 21:10:13
"I have full 5G coverage now! Mwahahahhaaaaa! 📶📡

💉 2/2
#GetVaccinated #vaccinated #vaccination #VaccinationCovid… https://t.co/OcGk2vzJDN",1390550573938839553,💉 2/2 // Levente Krisztián Büte,sudo rm -rf /,Vaccinated ,Fri May 07 06:14:26 +0000 2021,2021-05-11 21:10:13
@SETAF_Africa @USArmyEURAF @TheNationsFirst @SecBlinken The US is busy MARKETING #FACEBOOK IN THE NAME OF #TRUMP BE… https://t.co/kL62QrtbiC,1390550515482771461,Mutti ~ Mama Afrique,,Vaccinated ,Fri May 07 06:14:12 +0000 2021,2021-05-11 21:10:13
"I am now officially Steve ""2 jabs"" (1 Jag) Ward.

#thankyounhs 

#vaccinated https://t.co/yEiKwXozdT",1390550281629409281,Stephen Ward,"Leyland, Lancashire",Vaccinated ,Fri May 07 06:13:16 +0000 2021,2021-05-11 21:10:13
"Got my 1st dose of vaccine at Delhi Govt. School. Excellent arrangement by the Delhi govt, &amp; absolutely free too! O… https://t.co/v8E2N749Fo",1390549843139915779,Davender Kumar,"DLF Farms, New Delhi",Vaccinated ,Fri May 07 06:11:32 +0000 2021,2021-05-11 21:10:13
"Waking up the morning after the Astra Zeneca vaccine, be like...
#StarTrek #vaccinated 

PS: totally worth it thoug… https://t.co/wxufbSABNd",1390549786152013831,Kelvin Wood,"Manchester, England",Vaccinated ,Fri May 07 06:11:18 +0000 2021,2021-05-11 21:10:13
"#Vaccinated people cannot infect #unvaccinated people. So why in hell vaccinated people have to wear #masks?
Politi… https://t.co/yASjV8Vh4q",1390548508139155462,Luis A. Manrique,"Honolulu, HI",Vaccinated ,Fri May 07 06:06:14 +0000 2021,2021-05-11 21:10:13
She got her first jab. Did you?? #vaccinated https://t.co/6SSyxIaOC3,1390548507032014848,Azeem Khalid “马凯”,"Guangzhou, China",Vaccinated ,Fri May 07 06:06:13 +0000 2021,2021-05-11 21:10:13
Same Pose @iamfawadalam25 film main role he dilwa do #PAKvZIM #PakistanMovingForward #PakistanZindabad #Pakistani… https://t.co/mE6zvJ9Yyp,1390548426937544706,www.tabileaks.com,"Lahore, Pakistan",Vaccinated ,Fri May 07 06:05:54 +0000 2021,2021-05-11 21:10:13
"Got my 1st dose of #vaccine at VABMC , Qaiesarbagh, #Lucknow. What brilliant arrangement by the Lucknow govt, absol… https://t.co/IaSsJRUolB",1390548141703794689,Vivek Mishra,"Uttar Pradesh, India",Vaccinated ,Fri May 07 06:04:46 +0000 2021,2021-05-11 21:10:13
"Covi Shielded 😎

#Vaccinated https://t.co/rTD2mpkdwK",1390547853794156546,Shivaಪುತ್ರ Patil.🩺,Location: Neocortex.,Vaccinated ,Fri May 07 06:03:38 +0000 2021,2021-05-11 21:10:13
"Getting #vaccinated is like winning a battle.
#longqueues #token #waitingpatiently",1390547460204810242,Saurabh Batra,rajkot,Vaccinated ,Fri May 07 06:02:04 +0000 2021,2021-05-11 21:10:13
"Got my 1st dose of vaccine at Sarvodaya Kanya Vidyalaya, RK Puram, Delhi. What brilliant arrangement by the Delhi g… https://t.co/vGYpbWVyDD",1390547415732604929,AKHIL YADAV,"Behror, India",Vaccinated ,Fri May 07 06:01:53 +0000 2021,2021-05-11 21:10:13
Excited to share the latest addition to my #etsy shop: I'm COVID-19 Vaccinated Badge 38mm Diameter… https://t.co/mfZK9Armlj,1390547412968673286,Make Badges,,Vaccinated ,Fri May 07 06:01:53 +0000 2021,2021-05-11 21:10:13
@DrTedros @Hopitaux_unige I'm glad the #swiss are NOT TALKING #vaccinated BECAUSE THEIR SOCIETY IS BUILT by ECONOMI… https://t.co/XuzN7Sjdz2,1390546059441606659,Mutti ~ Mama Afrique,,Vaccinated ,Fri May 07 05:56:30 +0000 2021,2021-05-11 21:10:13
Thanks to the covid warriors of Assam @nhm_assam @NagaonNhm @himantabiswa @sarbanandsonwal  @PomiBaruah for a wonde… https://t.co/HNlgRThQMC,1390546016068198400,Ikshaku,Nagaon ,Vaccinated ,Fri May 07 05:56:19 +0000 2021,2021-05-11 21:10:13
#vaccinated (1st dose)💉😷✌ https://t.co/2jtpoARz9x,1390545775403229187,Himanshu Sharma,Tohana (Haryana ),Vaccinated ,Fri May 07 05:55:22 +0000 2021,2021-05-11 21:10:13
"#vaccinated 

Thanks @PMOIndia @CMOMaharashtra 🙏

@BharatBiotech for vaccine 🙌

@Paytm for notification 😅 https://t.co/EasQ0RgBhq",1390545175588442113,Saurabh Bidwai,"Mumbai, India",Vaccinated ,Fri May 07 05:52:59 +0000 2021,2021-05-11 21:10:13
This night is the first night since March of last year I met up with two friends where we ate &amp; drank in the restau… https://t.co/wtn7BFjC3E,1390545117715460097,Julius Alejandro,"San Diego, CA",Vaccinated ,Fri May 07 05:52:45 +0000 2021,2021-05-11 21:10:13
"A Founder, LP and VC walk into a bar... @marcjbernstein @AlexRubalcava #vaccinated https://t.co/LVkKrXo7G8",1390544862236143617,Seth Greenberg,SoCal,Vaccinated ,Fri May 07 05:51:44 +0000 2021,2021-05-11 21:10:13
"#Vaccinated People Now Being Tested at 28 #PCR Cycles, Which Almost Guarantees a “Negative” #COVID Result: https://t.co/otuc04QsOo.",1390544512095866886,Priority News Now,Canada,Vaccinated ,Fri May 07 05:50:21 +0000 2021,2021-05-11 21:10:13
Woke up at 4am with immune effect from the vaccine in full swing. Guess someone just wants me to watch the overnigh… https://t.co/ADxKGp2017,1390543800020439040,Wez,"North East, England",Vaccinated ,Fri May 07 05:47:31 +0000 2021,2021-05-11 21:10:13
"The Political Show, Are People That Are Vaccinated Infecting Others?
 https://t.co/Y33Vodekdn 

#COVID19 #COVIDIOTS… https://t.co/yZ9JSjQqjc",1390543655337971713,ACTIVE FM,Johannesburg,Vaccinated ,Fri May 07 05:46:57 +0000 2021,2021-05-11 21:10:13
"1st dose of Vaccination done 💉

#CovidVaccine #Covishield #COVID19 #vaccinated https://t.co/Iw3Eu1gsEG",1390543591001321473,Aman Jain,"New Delhi, India",Vaccinated ,Fri May 07 05:46:41 +0000 2021,2021-05-11 21:10:13
"Rose Webster @GetMyGist here.

Re: #Medical #experts say ... #vaccinated cannot shed

Dr. Gohil @UCIrvineSOM, 

WHY… https://t.co/SW1FqF5jQd",1390543049739149313,Jason Yip,"Toronto, Ontario",Vaccinated ,Fri May 07 05:44:32 +0000 2021,2021-05-11 21:10:13
Got my first #COVID19 #vaccine this morning. A huge #thank_you #Gratitude to the research community for their incre… https://t.co/lJ4cpNWK5c,1390542807870238721,SUHRUD KETKAR,,Vaccinated ,Fri May 07 05:43:35 +0000 2021,2021-05-11 21:10:13
What a good night. Vaccinated and it feels so good. #freedom #vaccinated https://t.co/5jMAcranzf,1390542680606707713,Alley,United States,Vaccinated ,Fri May 07 05:43:04 +0000 2021,2021-05-11 21:10:13
@swarada #SocialDistancing at #vaccine Center. Took my Dad to get his second jab and to get completely #vaccinated.… https://t.co/XUyZpVKzuI,1390542480983035907,Prasanna | Прасанна,हिंदुस्थान,Vaccinated ,Fri May 07 05:42:17 +0000 2021,2021-05-11 21:10:13
"A small celebration.

#Bakunado
#Vaccinated https://t.co/LJwVU5nGkZ",1390541740545908737,Angelito Valencia,Global ,Vaccinated ,Fri May 07 05:39:20 +0000 2021,2021-05-11 21:10:13
"सर्वे सन्तु निरामयाः🙏

Got Covaxinated !  India 🇮🇳will win this battle against #COVID19

Thank you GOI, GOA,… https://t.co/t6tBnsVVxS",1390541155075461121,Change Maker,India,Vaccinated ,Fri May 07 05:37:01 +0000 2021,2021-05-11 21:10:13
I won't be getting #vaccinated anytime soon!,1390540382719528961,Stephen Wilt,,Vaccinated ,Fri May 07 05:33:56 +0000 2021,2021-05-11 21:10:13
"@shokonoda @UNDP @MoHFW_INDIA @UNDP_India Congratulations Mam 🙏
#vaccinated",1390540381566111746,Roos (रूस)- Russia🇷🇺Россия,"Chandigarh, India",Vaccinated ,Fri May 07 05:33:56 +0000 2021,2021-05-11 21:10:13
"#COVIDー19 headaches are on a whole other level... it feels like a migraine that won’t go away... 
#Vaccinated",1390540272975572994,Roxanne Reeves,,Vaccinated ,Fri May 07 05:33:30 +0000 2021,2021-05-11 21:10:13
"Getting vaccinated after all that we have been through feels damn good.
Get #vaccinated folks whenever you get the chance",1390540245175730177,Subhasish Goswami,"Guwahati, India",Vaccinated ,Fri May 07 05:33:24 +0000 2021,2021-05-11 21:10:13
"@vikramchandra China has fully #Vaccinated long back as per the insight I got from chinese living in Tokyo 

China… https://t.co/VyPJEfupN7",1390539419271057408,Venkat Gandhi Repeal #FarmLaws Enact #MSP Act,"from Telangana in Tokyo, Japan",Vaccinated ,Fri May 07 05:30:07 +0000 2021,2021-05-11 21:10:13
#Nebraska Woman Who Was Fully #vaccinated Died of #COVID19: https://t.co/icJtbMsHo1.,1390539153192935424,Priority News Now,Canada,Vaccinated ,Fri May 07 05:29:03 +0000 2021,2021-05-11 21:10:14
Don't let them tell you that the vaccine has no serious side effects.  Just 30 minutes after receiving his second d… https://t.co/3G4fhv5UlZ,1390538835281465344,Rob Bartlett Radio Comedy Hour,"New York, NY",Vaccinated ,Fri May 07 05:27:47 +0000 2021,2021-05-11 21:10:14
"Play Maha Mrityunjay in every house in India.😊✌🏻✌🏻
1. Protects you from untimely death.
2. Cures all your life thre… https://t.co/z6KL6r3E34",1390537697916301321,Pawan Panjwani,"Madhya Pradesh, India",Vaccinated ,Fri May 07 05:23:16 +0000 2021,2021-05-11 21:10:14
First jab done. Excellent arrangement at the Atal Adarsh Vidyalaya in Moti Bagh. We were out in less than an hour.… https://t.co/LUJHD3V2n0,1390537524041289732,Nilam Kaushik,"Bangalore, India",Vaccinated ,Fri May 07 05:22:35 +0000 2021,2021-05-11 21:10:14
"Got #vaccinated 💉 

More than a year of ground reporting on the pandemic. Back then I couldn't have imagined that w… https://t.co/VHpfgVjHNP",1390537010176139267,अभिलाष दास 🇮🇳,"Jajpur,Odisha, India",Vaccinated ,Fri May 07 05:20:32 +0000 2021,2021-05-11 21:10:14
"Just...no. Lookit, please stop speculating when you don't know the #science. I get that you're #terrified; it's bee… https://t.co/a8DNH34Bnu",1390536712741298182,Jessticulate,"SF Bay Area, California",Vaccinated ,Fri May 07 05:19:21 +0000 2021,2021-05-11 21:10:14
"Happy to share that in my country 10% of the entire population is already fully #vaccinated 
Once the younger age g… https://t.co/GeP2w1KRVg",1390536300541919233,"Scicomm Jewel, PhD 👩🏽‍🎓🧪⚗🌍🌎🌏",the online world,Vaccinated ,Fri May 07 05:17:43 +0000 2021,2021-05-11 21:10:14
Got #vaccinated in Dibrugarh in Phase 3. Gave a small token of thanks to the kind nurse of administered my Dose. Ku… https://t.co/7rd0oyd8rJ,1390535680078450689,Mudit Karwa,"Dibrugarh, Assam",Vaccinated ,Fri May 07 05:15:15 +0000 2021,2021-05-11 21:10:14
"#vaccine Daily report in INDIA 

Total Vaccinated 16,49,73,058
Vaccinated Day Before 23,70,298

check State wise… https://t.co/fl64XuT3WZ",1390535644338786304,SchoolFinds,India,Vaccinated ,Fri May 07 05:15:07 +0000 2021,2021-05-11 21:10:14
Check out Nigel's video! #TikTok https://t.co/owHQZJ9oRS #vaccinated #vaccines #TeamPfizer #psa #empathy #BuildBackBetter,1390535562000576514,Nigel,"orlando, fl",Vaccinated ,Fri May 07 05:14:47 +0000 2021,2021-05-11 21:10:14
"Some Important Things 
That Should Be Taken Care 
When We #vaccinated 
Note Down This 👇👇👇
#HelpWarriors… https://t.co/4ZOY9q8HUJ",1390534553224110083,🇮🇳TEJ SHAH(હિંદુ)🇮🇳 #HelpWarriors,"Vadodara,Gujarat,India",Vaccinated ,Fri May 07 05:10:47 +0000 2021,2021-05-11 21:10:14
US support for Covid vaccines patent waivers kicks off fierce resistance https://t.co/q1RXXXWjg5 #PleaseForgiveMe… https://t.co/QlNPzEn5Dr,1390534486463549441,Tell_Africa,,Vaccinated ,Fri May 07 05:10:31 +0000 2021,2021-05-11 21:10:14
"Vaccination day! 
#vaccinated #COVID19Vaccine https://t.co/0VkGTUFlH4",1390534044656439297,Manodip Patil🇮🇳,"Dhule, Maharashtra, India",Vaccinated ,Fri May 07 05:08:45 +0000 2021,2021-05-11 21:10:14
"Finally, the end of the more than a year turmoil. Feeling very grateful for the efforts of the frontline workers.… https://t.co/y5RwCrdDyu",1390533547715297281,🪰on the wall,"California, USA",Vaccinated ,Fri May 07 05:06:47 +0000 2021,2021-05-11 21:10:14
"To be responsible is key! Register today and get #vaccinated today. Stay safe and healthy.

#CelebrateWithPRIDE at… https://t.co/1lmvxSLQ3h",1390533515440230402,Casino Pride Goa,"Caption of Ports Jetty, Panjim",Vaccinated ,Fri May 07 05:06:39 +0000 2021,2021-05-11 21:10:14
Yay! Got my 2nd shot of Covid19 vaccine #vaccinated,1390533245918355460,김재임,INNERCIRCLE~💎,Vaccinated ,Fri May 07 05:05:35 +0000 2021,2021-05-11 21:10:14
@KGWNews Get #vaccinated wear a mask &amp;distance this summer &amp; lets make it happen,1390533048878264321,brian cromie 💯 BLM 💯 follow me for boredom 🤷‍♂️,"Sherwood, OR",Vaccinated ,Fri May 07 05:04:48 +0000 2021,2021-05-11 21:10:14
"@phil_hellmuth I was in bed for one full day after my second Pfizer shot, antibody response. Watch some old WSOP cl… https://t.co/kPVW38A8wD",1390532982763569154,Habshurtmysoul,"Montréal, Québec",Vaccinated ,Fri May 07 05:04:32 +0000 2021,2021-05-11 21:10:14
@bmcbbsr Good job for organized  vaccine program at UPHC phokariput for 18-44 slot.Only one complaint we were asked… https://t.co/q2oCeNsv7H,1390532693843083264,simlee das,,Vaccinated ,Fri May 07 05:03:23 +0000 2021,2021-05-11 21:10:14
Got shot! 1 down 1 more to go! @mybmc thank you for organising this smoothly and making this a safe experience for… https://t.co/grm5b5N31E,1390531943083626496,Rhea Pillai,,Vaccinated ,Fri May 07 05:00:24 +0000 2021,2021-05-11 21:10:14
I've Had My COVID Vaccination Pin https://t.co/el32bTC5g0 via @zazzle #vaccine #VaccinationCovid #vaccinated #Covid… https://t.co/Q3BdUSrFpH,1390531841988440065,Zana Ives,,Vaccinated ,Fri May 07 05:00:00 +0000 2021,2021-05-11 21:10:14
I had my Tetanus and pertussis booster today. Why? Because vaccines work and I don’t like being sick. #vaccinated,1390531818022076420,BLM + Her Choice..Always,,Vaccinated ,Fri May 07 04:59:54 +0000 2021,2021-05-11 21:10:14
"First dose of vaccination done ✅ 
BL Kapur Max Hospital was busy but extremely well organized. Super staff - patien… https://t.co/yOaCbS6WGg",1390531807469129728,Surya Sadasivan,"New Delhi, India",Vaccinated ,Fri May 07 04:59:52 +0000 2021,2021-05-11 21:10:14
"@sanket The rising numbers can only be controlled if each and everyone of us gets #vaccinated soon. Please people,… https://t.co/HMS8YxWzld",1390531229015973895,Aditya Shukla,"Bhopal, India",Vaccinated ,Fri May 07 04:57:34 +0000 2021,2021-05-11 21:10:14
"Did you get the slot ?
.
.
.
.
#duenna #duennaindia #COVIDSecondWave #CovidVaccine #marketing #Trending… https://t.co/JN0a6r0Foz",1390530970395103233,Duenna India,New Delhi,Vaccinated ,Fri May 07 04:56:32 +0000 2021,2021-05-11 21:10:14
"Hey @jjhorgan @adriandix @RobFlemingMLA how about making teachers a priority?! I absolutely want to do my job, but… https://t.co/LQjI9g3Hr9",1390530369812717569,Lisa Johnson,"Coldstream, British Columbia",Vaccinated ,Fri May 07 04:54:09 +0000 2021,2021-05-11 21:10:14
"Hi @sam_shinohara, congrats on reaching 50% of Guam adults #vaccinated! Glad to see GVB is expecting to offer the A… https://t.co/EasgDjNwuw",1390530205496725504,Erik Erik,,Vaccinated ,Fri May 07 04:53:30 +0000 2021,2021-05-11 21:10:14
"During first dose, happily posed. Second dose today, feels an odd one wanting to pose. Amidst gloom, it is not vacc… https://t.co/EJF0hBkdva",1390528968164446212,Navita Srikant,#SouthAsia,Vaccinated ,Fri May 07 04:48:35 +0000 2021,2021-05-11 21:10:14
"Super clean flow. In and out like 30mins.

#vaccinated #CucukMYAZ https://t.co/5KkQiQhN1N",1390528616455311366,Adam 🇲🇾 🇵🇸,"SBN, NSE",Vaccinated ,Fri May 07 04:47:11 +0000 2021,2021-05-11 21:10:14
"💉✅
Legit emotional right now. 
#vaccinated 
#JabWeMet https://t.co/EsMkfdIbZa",1390528612198019073,Samridh Zutshi,"New Delhi, India",Vaccinated ,Fri May 07 04:47:10 +0000 2021,2021-05-11 21:10:14
"@Anoopnautiyal1 6. Pre announce ( #inter_state #travel #ban for a month.)

7. Target to #vaccinated large no. of… https://t.co/lhw3ZVZDQy",1390528408283537408,Vishal Pandey,"Uttarakhand, India",Vaccinated ,Fri May 07 04:46:21 +0000 2021,2021-05-11 21:10:14
"I can hardly move 🙃

#vaccinated https://t.co/cz63MYt1KF",1390527655217438724,lil miss sunshine,she/her/hers,Vaccinated ,Fri May 07 04:43:22 +0000 2021,2021-05-11 21:10:14
"To all 18+ #girls/#women worried about any possible side effects on menstrual cycle post taking #COVID-19 vaccine,… https://t.co/mqI6lhNhPn",1390527034825138176,Kiran Teotia,,Vaccinated ,Fri May 07 04:40:54 +0000 2021,2021-05-11 21:10:14
Perks of being #vaccinated - An early welcome to normalcy! @nytimes https://t.co/gB7TTupiCz,1390526466207621121,LogiNext,New York,Vaccinated ,Fri May 07 04:38:38 +0000 2021,2021-05-11 21:10:14
Second shot in the books!!! #vaccinated Fully vaxxed in two weeks! https://t.co/jNcjYKFI0R,1390526230177353732,marlene 🌴🎶,,Vaccinated ,Fri May 07 04:37:42 +0000 2021,2021-05-11 21:10:14
@csgToCa @CP24 @justinbieber @ONgov @TOPublicHealth @nycgov @IIHFHockey @HockeyCanada @russiahockey @FIFAcom… https://t.co/JPw2yKg6g1,1390525732917596160,David I.W.,,Vaccinated ,Fri May 07 04:35:44 +0000 2021,2021-05-11 21:10:14
Got my first dose of COVAXIN today. #vaccinated @UNICEF #StaySafe https://t.co/WZ1CIq1fZW,1390525509537198081,Mahaveer Agarwal,,Vaccinated ,Fri May 07 04:34:50 +0000 2021,2021-05-11 21:10:14
Yeahh I’m donee🤩🤩🤩 #vaccinated #MyVaccinationUpdate #umisone #kitamestimenang #CovidVaccine #CucukMYAZ https://t.co/KUKX3Vxxkn,1390525430176702466,아이샤 ⁷🐣🧈,Magic shop ,Vaccinated ,Fri May 07 04:34:31 +0000 2021,2021-05-11 21:10:14
Absolutely. #GetVaccinated #VaccinesWork #CovidVaccine #vaccinated https://t.co/Qh0gOubCXa,1390524719158337537,Sherri 👻TWDFan4Ever👻,"California, USA",Vaccinated ,Fri May 07 04:31:42 +0000 2021,2021-05-11 21:10:14
"No one's perfect 
#grateful #visualize #manifestation #gratitude #positive #affirmation #abundance… https://t.co/XEPXKmJcGN",1390524631346552832,LawOfAttraction,,Vaccinated ,Fri May 07 04:31:21 +0000 2021,2021-05-11 21:10:14
"The only 2 times in my life I have travelled to Rohini, once to meet a relative and now for the vaccine! #LetsJab #vaccinated #DelhiNCR",1390524104894078979,Riddhi Kapoor,"Gurgaon, India",Vaccinated ,Fri May 07 04:29:15 +0000 2021,2021-05-11 21:10:14
Welcome news. #COVIDSecondWave #vaccinated https://t.co/crZCaerVTc,1390524062821011456,#FBPPR🏴󠁧󠁢󠁷󠁬󠁳󠁿#FBIW🇲🇾#FBR🇪🇺#FBPE,~• #InLimbo •~,Vaccinated ,Fri May 07 04:29:05 +0000 2021,2021-05-11 21:10:14
#vaccinated Guess who finally got a damn hair cut?! #QuarantineLife https://t.co/FJ49mJ7Kta,1390523914414002176,Cunty Liberal Deb,Northern California ,Vaccinated ,Fri May 07 04:28:30 +0000 2021,2021-05-11 21:10:14
"@PissOffTrumpz My sister, neighbor, her son, all had J&amp;J ➡️ no issues. #vaccinated",1390523694963851265,Erin Snider🆘️ 🇺🇸 🦋🌍🌊,"NorCal, USA",Vaccinated ,Fri May 07 04:27:38 +0000 2021,2021-05-11 21:10:14
